Order ID,Delivery Address,Delivery Cty,Order Timestamp,Order Year,Order Month,Order Day,Order Hour,Order Status,Driver ID,Vehicle Info,Current Location,Delivery Time (min),Delays (min),Customer Feedback,Route,Delivery Zone,Allocation Rules,Timestamp for Tracking
2134,"574 Pine St, CityD",CityD,02/09/2023 10:21,2023,Sep,02,10,In Progress,D91,Truck B,CityD,64,18,Negative,Route3,Zone1,Standard Rules,01/09/2023 12:32
2135,"932 Cedar St, CityB",CityB,06/09/2023 10:09,2023,Sep,06,10,In Progress,D16,Van A,CityC,101,25,Negative,Route2,Zone3,Standard Rules,01/09/2023 13:44
2136,"55 Cedar St, CityB",CityB,06/09/2023 08:51,2023,Sep,06,08,In Progress,D3,Bike C,CityC,179,16,Positive,Route1,Zone1,Expedited Rules,01/09/2023 16:26
2137,"552 Elm St, CityB",CityB,05/09/2023 14:25,2023,Sep,05,14,In Progress,D61,Truck B,CityA,137,0,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 12:21
2138,"247 Main St, CityE",CityE,03/09/2023 12:58,2023,Sep,03,12,In Progress,D22,Bike C,CityB,86,19,Neutral,Route2,Zone3,Custom Rules,01/09/2023 16:19
2139,"879 Cedar St, CityE",CityE,04/09/2023 11:31,2023,Sep,04,11,In Progress,D72,Truck B,CityD,73,9,Neutral,Route2,Zone3,Custom Rules,01/09/2023 14:51
2140,"906 Main St, CityB",CityB,02/09/2023 11:28,2023,Sep,02,11,Completed,D68,Truck B,CityC,224,0,Neutral,Route5,Zone3,Standard Rules,01/09/2023 16:54
2141,"552 Cedar St, CityA",CityA,03/09/2023 10:06,2023,Sep,03,10,In Progress,D87,Truck B,CityE,232,10,Neutral,Route5,Zone1,Standard Rules,01/09/2023 17:03
2142,"348 Cedar St, CityE",CityE,01/09/2023 09:05,2023,Sep,01,09,Completed,D57,Bike C,CityE,165,15,Neutral,Route1,Zone2,Standard Rules,01/09/2023 16:33
2143,"96 Oak St, CityC",CityC,08/09/2023 09:33,2023,Sep,08,09,In Progress,D67,Truck B,CityB,184,1,Negative,Route1,Zone2,Standard Rules,01/09/2023 09:57
2144,"341 Cedar St, CityB",CityB,04/09/2023 16:02,2023,Sep,04,16,In Progress,D96,Bike C,CityA,142,25,Positive,Route2,Zone1,Standard Rules,01/09/2023 14:54
2145,"848 Elm St, CityA",CityA,07/09/2023 13:44,2023,Sep,07,13,Completed,D1,Truck B,CityC,115,16,Neutral,Route1,Zone1,Expedited Rules,01/09/2023 14:23
2146,"438 Pine St, CityB",CityB,02/09/2023 08:42,2023,Sep,02,08,Completed,D61,Truck B,CityE,66,18,Negative,Route3,Zone2,Expedited Rules,01/09/2023 13:36
2147,"144 Elm St, CityA",CityA,01/09/2023 15:54,2023,Sep,01,15,Completed,D18,Bike C,CityD,204,29,Positive,Route2,Zone2,Custom Rules,01/09/2023 13:24
2148,"531 Elm St, CityE",CityE,01/09/2023 15:18,2023,Sep,01,15,In Progress,D100,Bike C,CityD,170,29,Positive,Route2,Zone1,Standard Rules,01/09/2023 10:36
2149,"453 Main St, CityD",CityD,03/09/2023 11:38,2023,Sep,03,11,In Progress,D60,Van A,CityB,71,16,Negative,Route5,Zone3,Expedited Rules,01/09/2023 14:24
2150,"739 Cedar St, CityA",CityA,05/09/2023 13:06,2023,Sep,05,13,Completed,D77,Bike C,CityE,182,24,Neutral,Route4,Zone1,Expedited Rules,01/09/2023 13:21
2151,"756 Oak St, CityD",CityD,06/09/2023 13:11,2023,Sep,06,13,In Progress,D98,Bike C,CityC,114,5,Negative,Route5,Zone2,Standard Rules,01/09/2023 09:02
2152,"169 Oak St, CityC",CityC,02/09/2023 09:31,2023,Sep,02,09,Completed,D8,Van A,CityC,84,7,Negative,Route4,Zone1,Standard Rules,01/09/2023 11:25
2153,"31 Main St, CityA",CityA,03/09/2023 10:11,2023,Sep,03,10,Completed,D92,Truck B,CityD,181,16,Negative,Route2,Zone1,Custom Rules,01/09/2023 14:43
2154,"799 Main St, CityA",CityA,05/09/2023 15:24,2023,Sep,05,15,Completed,D30,Truck B,CityD,188,26,Positive,Route1,Zone1,Custom Rules,01/09/2023 10:34
2155,"884 Main St, CityA",CityA,08/09/2023 11:14,2023,Sep,08,11,In Progress,D60,Truck B,CityB,162,3,Positive,Route5,Zone2,Standard Rules,01/09/2023 11:26
2156,"331 Elm St, CityE",CityE,01/09/2023 10:10,2023,Sep,01,10,In Progress,D15,Bike C,CityB,227,1,Positive,Route1,Zone2,Expedited Rules,01/09/2023 08:10
2157,"84 Main St, CityB",CityB,05/09/2023 13:54,2023,Sep,05,13,In Progress,D54,Bike C,CityB,131,27,Negative,Route5,Zone1,Expedited Rules,01/09/2023 13:43
2158,"493 Main St, CityD",CityD,02/09/2023 10:09,2023,Sep,02,10,In Progress,D14,Van A,CityB,219,10,Neutral,Route1,Zone3,Standard Rules,01/09/2023 09:52
2159,"803 Cedar St, CityC",CityC,07/09/2023 14:11,2023,Sep,07,14,In Progress,D55,Bike C,CityD,139,26,Neutral,Route4,Zone2,Expedited Rules,01/09/2023 17:29
2160,"59 Cedar St, CityA",CityA,05/09/2023 13:43,2023,Sep,05,13,In Progress,D4,Truck B,CityA,217,7,Negative,Route3,Zone1,Expedited Rules,01/09/2023 09:30
2161,"737 Elm St, CityC",CityC,04/09/2023 14:54,2023,Sep,04,14,In Progress,D71,Van A,CityD,60,16,Negative,Route5,Zone1,Standard Rules,01/09/2023 08:46
2162,"321 Pine St, CityA",CityA,01/09/2023 11:47,2023,Sep,01,11,Completed,D89,Truck B,CityD,118,11,Positive,Route3,Zone2,Standard Rules,01/09/2023 17:16
2163,"814 Cedar St, CityC",CityC,04/09/2023 16:52,2023,Sep,04,16,Completed,D66,Truck B,CityD,72,28,Negative,Route2,Zone1,Standard Rules,01/09/2023 08:34
2164,"771 Oak St, CityC",CityC,05/09/2023 11:18,2023,Sep,05,11,Completed,D15,Bike C,CityE,118,0,Negative,Route4,Zone3,Custom Rules,01/09/2023 09:21
2165,"164 Main St, CityE",CityE,01/09/2023 12:28,2023,Sep,01,12,In Progress,D100,Bike C,CityE,228,20,Negative,Route5,Zone1,Standard Rules,01/09/2023 08:32
2166,"833 Elm St, CityE",CityE,08/09/2023 12:32,2023,Sep,08,12,Completed,D79,Bike C,CityE,212,9,Neutral,Route2,Zone1,Standard Rules,01/09/2023 09:47
2167,"685 Cedar St, CityE",CityE,06/09/2023 16:38,2023,Sep,06,16,In Progress,D61,Truck B,CityD,169,24,Neutral,Route4,Zone1,Custom Rules,01/09/2023 15:29
2168,"489 Oak St, CityD",CityD,08/09/2023 08:17,2023,Sep,08,08,Completed,D20,Van A,CityC,138,19,Neutral,Route1,Zone3,Custom Rules,01/09/2023 13:47
2169,"535 Main St, CityB",CityB,03/09/2023 08:51,2023,Sep,03,08,Completed,D17,Van A,CityE,99,13,Negative,Route3,Zone3,Standard Rules,01/09/2023 12:14
2170,"180 Oak St, CityE",CityE,06/09/2023 08:55,2023,Sep,06,08,Completed,D26,Van A,CityA,164,27,Negative,Route5,Zone2,Standard Rules,01/09/2023 12:13
2171,"637 Main St, CityC",CityC,06/09/2023 14:49,2023,Sep,06,14,Completed,D87,Truck B,CityB,82,13,Neutral,Route4,Zone3,Standard Rules,01/09/2023 09:49
2172,"389 Pine St, CityA",CityA,06/09/2023 09:39,2023,Sep,06,09,Completed,D77,Van A,CityC,164,6,Neutral,Route4,Zone2,Custom Rules,01/09/2023 11:49
2173,"520 Pine St, CityD",CityD,08/09/2023 11:50,2023,Sep,08,11,Completed,D98,Bike C,CityE,208,25,Neutral,Route2,Zone1,Standard Rules,01/09/2023 15:42
2174,"27 Main St, CityE",CityE,03/09/2023 15:16,2023,Sep,03,15,In Progress,D76,Van A,CityC,89,18,Negative,Route2,Zone2,Expedited Rules,01/09/2023 16:15
2175,"51 Main St, CityC",CityC,04/09/2023 14:27,2023,Sep,04,14,Completed,D82,Bike C,CityE,110,19,Negative,Route5,Zone1,Standard Rules,01/09/2023 09:19
2176,"908 Elm St, CityD",CityD,06/09/2023 10:56,2023,Sep,06,10,In Progress,D50,Van A,CityD,105,29,Negative,Route5,Zone1,Expedited Rules,01/09/2023 09:05
2177,"354 Oak St, CityA",CityA,05/09/2023 14:14,2023,Sep,05,14,Completed,D33,Van A,CityB,107,28,Neutral,Route3,Zone2,Custom Rules,01/09/2023 15:32
2178,"371 Cedar St, CityC",CityC,08/09/2023 10:28,2023,Sep,08,10,In Progress,D62,Truck B,CityB,114,23,Negative,Route2,Zone1,Standard Rules,01/09/2023 13:42
2179,"543 Elm St, CityD",CityD,03/09/2023 15:20,2023,Sep,03,15,Completed,D63,Van A,CityA,194,6,Negative,Route3,Zone3,Expedited Rules,01/09/2023 15:38
2180,"387 Cedar St, CityA",CityA,06/09/2023 10:58,2023,Sep,06,10,In Progress,D100,Van A,CityC,105,13,Negative,Route2,Zone2,Custom Rules,01/09/2023 15:51
2181,"242 Pine St, CityB",CityB,07/09/2023 10:01,2023,Sep,07,10,Completed,D16,Van A,CityB,89,28,Negative,Route2,Zone3,Expedited Rules,01/09/2023 09:04
2182,"817 Oak St, CityE",CityE,07/09/2023 09:56,2023,Sep,07,09,In Progress,D69,Van A,CityE,173,28,Neutral,Route5,Zone1,Expedited Rules,01/09/2023 09:05
2183,"234 Oak St, CityC",CityC,02/09/2023 13:34,2023,Sep,02,13,Completed,D26,Truck B,CityE,72,4,Neutral,Route2,Zone1,Expedited Rules,01/09/2023 16:48
2184,"678 Main St, CityC",CityC,03/09/2023 10:51,2023,Sep,03,10,In Progress,D63,Bike C,CityD,205,20,Positive,Route5,Zone3,Standard Rules,01/09/2023 10:22
2185,"318 Elm St, CityE",CityE,06/09/2023 08:41,2023,Sep,06,08,In Progress,D44,Truck B,CityB,80,22,Negative,Route3,Zone3,Expedited Rules,01/09/2023 17:19
2186,"385 Main St, CityE",CityE,05/09/2023 10:09,2023,Sep,05,10,Completed,D30,Bike C,CityB,105,14,Positive,Route5,Zone2,Expedited Rules,01/09/2023 12:14
2187,"732 Main St, CityD",CityD,06/09/2023 09:04,2023,Sep,06,09,In Progress,D6,Bike C,CityD,134,28,Neutral,Route3,Zone3,Expedited Rules,01/09/2023 09:32
2188,"55 Pine St, CityB",CityB,01/09/2023 14:13,2023,Sep,01,14,Completed,D58,Bike C,CityE,126,29,Neutral,Route3,Zone2,Expedited Rules,01/09/2023 09:56
2189,"247 Pine St, CityE",CityE,06/09/2023 10:37,2023,Sep,06,10,Completed,D54,Van A,CityE,98,10,Positive,Route1,Zone2,Standard Rules,01/09/2023 15:18
2190,"877 Cedar St, CityE",CityE,07/09/2023 13:48,2023,Sep,07,13,In Progress,D72,Truck B,CityB,166,17,Negative,Route5,Zone2,Standard Rules,01/09/2023 16:34
2191,"472 Cedar St, CityC",CityC,04/09/2023 11:27,2023,Sep,04,11,In Progress,D14,Truck B,CityA,162,0,Positive,Route3,Zone3,Custom Rules,01/09/2023 10:12
2192,"806 Main St, CityE",CityE,03/09/2023 15:42,2023,Sep,03,15,In Progress,D1,Van A,CityD,174,22,Positive,Route1,Zone2,Standard Rules,01/09/2023 16:45
2193,"798 Cedar St, CityB",CityB,05/09/2023 14:11,2023,Sep,05,14,In Progress,D24,Van A,CityD,155,1,Neutral,Route2,Zone2,Standard Rules,01/09/2023 14:50
2194,"129 Main St, CityA",CityA,07/09/2023 10:02,2023,Sep,07,10,In Progress,D37,Van A,CityD,138,20,Positive,Route1,Zone3,Standard Rules,01/09/2023 16:54
2195,"275 Main St, CityA",CityA,06/09/2023 14:04,2023,Sep,06,14,Completed,D71,Truck B,CityA,135,12,Negative,Route5,Zone3,Custom Rules,01/09/2023 11:36
2196,"887 Pine St, CityC",CityC,01/09/2023 12:39,2023,Sep,01,12,In Progress,D2,Van A,CityD,183,2,Positive,Route4,Zone2,Standard Rules,01/09/2023 10:25
2197,"855 Cedar St, CityA",CityA,02/09/2023 16:21,2023,Sep,02,16,In Progress,D87,Truck B,CityE,189,22,Neutral,Route3,Zone1,Standard Rules,01/09/2023 09:06
2198,"912 Cedar St, CityE",CityE,02/09/2023 11:13,2023,Sep,02,11,Completed,D93,Van A,CityE,225,11,Positive,Route2,Zone3,Expedited Rules,01/09/2023 08:55
2199,"757 Main St, CityC",CityC,01/09/2023 11:41,2023,Sep,01,11,In Progress,D92,Bike C,CityD,68,4,Positive,Route2,Zone1,Expedited Rules,01/09/2023 11:35
2200,"641 Oak St, CityB",CityB,04/09/2023 08:17,2023,Sep,04,08,Completed,D71,Van A,CityB,163,9,Positive,Route1,Zone1,Standard Rules,01/09/2023 13:03
2201,"561 Pine St, CityD",CityD,02/09/2023 10:04,2023,Sep,02,10,In Progress,D47,Bike C,CityB,234,3,Neutral,Route3,Zone2,Standard Rules,01/09/2023 16:41
2202,"902 Elm St, CityE",CityE,03/09/2023 10:54,2023,Sep,03,10,In Progress,D46,Truck B,CityC,160,27,Negative,Route1,Zone3,Custom Rules,01/09/2023 13:47
2203,"199 Pine St, CityB",CityB,03/09/2023 09:53,2023,Sep,03,09,Completed,D60,Van A,CityD,105,21,Negative,Route1,Zone1,Standard Rules,01/09/2023 15:54
2204,"542 Main St, CityD",CityD,05/09/2023 09:23,2023,Sep,05,09,In Progress,D65,Bike C,CityE,165,2,Neutral,Route3,Zone2,Expedited Rules,01/09/2023 16:38
2205,"275 Elm St, CityB",CityB,02/09/2023 16:42,2023,Sep,02,16,In Progress,D5,Bike C,CityE,192,13,Positive,Route5,Zone3,Standard Rules,01/09/2023 13:30
2206,"690 Main St, CityB",CityB,03/09/2023 13:34,2023,Sep,03,13,In Progress,D2,Van A,CityE,94,24,Negative,Route1,Zone1,Standard Rules,01/09/2023 16:28
2207,"714 Pine St, CityE",CityE,07/09/2023 14:34,2023,Sep,07,14,In Progress,D22,Van A,CityB,90,20,Negative,Route4,Zone2,Custom Rules,01/09/2023 10:49
2208,"695 Oak St, CityB",CityB,07/09/2023 16:31,2023,Sep,07,16,Completed,D84,Bike C,CityE,219,17,Positive,Route1,Zone3,Custom Rules,01/09/2023 10:35
2209,"535 Cedar St, CityC",CityC,01/09/2023 12:57,2023,Sep,01,12,Completed,D33,Bike C,CityE,176,2,Negative,Route2,Zone2,Expedited Rules,01/09/2023 15:56
2210,"418 Oak St, CityB",CityB,02/09/2023 09:48,2023,Sep,02,09,In Progress,D86,Truck B,CityE,210,16,Positive,Route5,Zone3,Expedited Rules,01/09/2023 08:47
2211,"22 Elm St, CityD",CityD,05/09/2023 16:20,2023,Sep,05,16,Completed,D38,Van A,CityB,64,0,Positive,Route5,Zone2,Custom Rules,01/09/2023 14:26
2212,"775 Elm St, CityC",CityC,01/09/2023 16:34,2023,Sep,01,16,In Progress,D25,Truck B,CityB,218,16,Positive,Route1,Zone2,Custom Rules,01/09/2023 13:26
2213,"740 Cedar St, CityD",CityD,05/09/2023 14:19,2023,Sep,05,14,Completed,D99,Bike C,CityC,198,23,Positive,Route3,Zone3,Custom Rules,01/09/2023 15:06
2214,"220 Main St, CityC",CityC,01/09/2023 10:53,2023,Sep,01,10,In Progress,D18,Truck B,CityE,76,19,Negative,Route1,Zone1,Custom Rules,01/09/2023 11:52
2215,"984 Oak St, CityA",CityA,07/09/2023 08:50,2023,Sep,07,08,In Progress,D28,Truck B,CityD,148,20,Negative,Route5,Zone1,Expedited Rules,01/09/2023 11:09
2216,"474 Main St, CityD",CityD,08/09/2023 10:36,2023,Sep,08,10,In Progress,D51,Bike C,CityD,161,3,Positive,Route5,Zone1,Expedited Rules,01/09/2023 16:34
2217,"299 Pine St, CityB",CityB,08/09/2023 15:40,2023,Sep,08,15,In Progress,D24,Bike C,CityE,121,10,Positive,Route4,Zone3,Custom Rules,01/09/2023 11:49
2218,"364 Oak St, CityC",CityC,06/09/2023 11:53,2023,Sep,06,11,Completed,D21,Bike C,CityE,145,9,Negative,Route3,Zone1,Expedited Rules,01/09/2023 15:41
2219,"888 Main St, CityB",CityB,07/09/2023 16:20,2023,Sep,07,16,Completed,D16,Bike C,CityD,220,22,Neutral,Route3,Zone2,Standard Rules,01/09/2023 15:04
2220,"413 Elm St, CityC",CityC,07/09/2023 14:18,2023,Sep,07,14,Completed,D51,Bike C,CityD,219,21,Positive,Route3,Zone2,Expedited Rules,01/09/2023 17:32
2221,"349 Cedar St, CityB",CityB,02/09/2023 12:49,2023,Sep,02,12,In Progress,D75,Truck B,CityD,186,17,Negative,Route3,Zone1,Expedited Rules,01/09/2023 11:36
2222,"301 Elm St, CityA",CityA,03/09/2023 14:46,2023,Sep,03,14,In Progress,D5,Bike C,CityE,229,18,Neutral,Route3,Zone1,Custom Rules,01/09/2023 10:03
2223,"685 Main St, CityD",CityD,03/09/2023 11:18,2023,Sep,03,11,Completed,D50,Bike C,CityB,123,19,Positive,Route4,Zone1,Expedited Rules,01/09/2023 08:30
2224,"387 Oak St, CityD",CityD,03/09/2023 09:39,2023,Sep,03,09,Completed,D78,Bike C,CityC,176,12,Positive,Route5,Zone1,Custom Rules,01/09/2023 11:28
2225,"812 Oak St, CityC",CityC,03/09/2023 14:51,2023,Sep,03,14,Completed,D86,Truck B,CityD,141,29,Negative,Route3,Zone2,Standard Rules,01/09/2023 13:46
2226,"526 Cedar St, CityE",CityE,04/09/2023 10:04,2023,Sep,04,10,Completed,D98,Truck B,CityA,170,23,Neutral,Route4,Zone3,Custom Rules,01/09/2023 09:15
2227,"518 Main St, CityB",CityB,05/09/2023 10:01,2023,Sep,05,10,Completed,D49,Van A,CityC,94,19,Negative,Route4,Zone2,Custom Rules,01/09/2023 17:21
2228,"749 Main St, CityC",CityC,05/09/2023 09:02,2023,Sep,05,09,In Progress,D71,Van A,CityA,145,5,Negative,Route5,Zone1,Expedited Rules,01/09/2023 11:58
2229,"248 Cedar St, CityE",CityE,05/09/2023 10:39,2023,Sep,05,10,In Progress,D46,Truck B,CityB,71,5,Neutral,Route5,Zone3,Expedited Rules,01/09/2023 17:34
2230,"532 Elm St, CityC",CityC,02/09/2023 16:13,2023,Sep,02,16,Completed,D59,Van A,CityC,84,0,Positive,Route3,Zone3,Custom Rules,01/09/2023 16:04
2231,"340 Elm St, CityD",CityD,08/09/2023 12:46,2023,Sep,08,12,In Progress,D34,Bike C,CityE,75,24,Neutral,Route4,Zone2,Custom Rules,01/09/2023 09:09
2232,"625 Main St, CityC",CityC,02/09/2023 16:58,2023,Sep,02,16,Completed,D51,Bike C,CityB,140,22,Positive,Route3,Zone1,Expedited Rules,01/09/2023 12:30
2233,"39 Oak St, CityA",CityA,08/09/2023 09:30,2023,Sep,08,09,Completed,D86,Bike C,CityA,82,4,Positive,Route5,Zone2,Custom Rules,01/09/2023 11:20
2234,"874 Oak St, CityB",CityB,07/09/2023 10:52,2023,Sep,07,10,In Progress,D61,Van A,CityE,195,10,Neutral,Route1,Zone2,Standard Rules,01/09/2023 15:59
2235,"210 Elm St, CityB",CityB,02/09/2023 12:36,2023,Sep,02,12,In Progress,D3,Truck B,CityC,93,28,Neutral,Route5,Zone2,Expedited Rules,01/09/2023 10:03
2236,"994 Oak St, CityB",CityB,04/09/2023 10:32,2023,Sep,04,10,In Progress,D50,Bike C,CityE,156,13,Positive,Route1,Zone3,Standard Rules,01/09/2023 16:26
2237,"849 Cedar St, CityC",CityC,01/09/2023 09:47,2023,Sep,01,09,Completed,D57,Van A,CityB,123,13,Neutral,Route5,Zone2,Standard Rules,01/09/2023 13:52
2238,"602 Oak St, CityA",CityA,07/09/2023 08:14,2023,Sep,07,08,Completed,D88,Van A,CityA,217,1,Neutral,Route4,Zone2,Standard Rules,01/09/2023 16:13
2239,"405 Elm St, CityB",CityB,01/09/2023 14:26,2023,Sep,01,14,Completed,D88,Truck B,CityC,110,7,Negative,Route1,Zone3,Standard Rules,01/09/2023 14:12
2240,"826 Main St, CityA",CityA,01/09/2023 10:45,2023,Sep,01,10,Completed,D46,Van A,CityB,169,8,Negative,Route4,Zone1,Standard Rules,01/09/2023 08:28
2241,"97 Cedar St, CityD",CityD,06/09/2023 08:00,2023,Sep,06,08,In Progress,D9,Van A,CityE,161,7,Neutral,Route5,Zone1,Custom Rules,01/09/2023 09:13
2242,"539 Pine St, CityA",CityA,03/09/2023 11:47,2023,Sep,03,11,Completed,D56,Truck B,CityE,175,5,Negative,Route4,Zone2,Custom Rules,01/09/2023 09:01
2243,"558 Main St, CityE",CityE,04/09/2023 16:21,2023,Sep,04,16,Completed,D80,Bike C,CityB,131,26,Neutral,Route4,Zone2,Standard Rules,01/09/2023 12:21
2244,"1000 Elm St, CityB",CityB,04/09/2023 16:25,2023,Sep,04,16,Completed,D89,Van A,CityE,193,24,Neutral,Route3,Zone2,Custom Rules,01/09/2023 13:01
2245,"608 Main St, CityB",CityB,06/09/2023 09:00,2023,Sep,06,09,In Progress,D16,Bike C,CityA,171,23,Neutral,Route1,Zone2,Standard Rules,01/09/2023 16:09
2246,"505 Elm St, CityB",CityB,03/09/2023 08:20,2023,Sep,03,08,In Progress,D32,Truck B,CityB,223,27,Positive,Route2,Zone2,Standard Rules,01/09/2023 09:09
2247,"415 Oak St, CityB",CityB,04/09/2023 12:15,2023,Sep,04,12,In Progress,D74,Van A,CityB,224,12,Neutral,Route1,Zone1,Custom Rules,01/09/2023 16:46
2248,"41 Pine St, CityA",CityA,01/09/2023 16:45,2023,Sep,01,16,Completed,D47,Bike C,CityD,121,16,Negative,Route2,Zone3,Custom Rules,01/09/2023 15:36
2249,"741 Main St, CityA",CityA,03/09/2023 13:35,2023,Sep,03,13,Completed,D90,Bike C,CityA,154,12,Positive,Route3,Zone1,Expedited Rules,01/09/2023 15:06
2250,"941 Cedar St, CityE",CityE,03/09/2023 14:53,2023,Sep,03,14,Completed,D96,Truck B,CityA,157,2,Neutral,Route3,Zone1,Expedited Rules,01/09/2023 15:30
2251,"509 Oak St, CityD",CityD,08/09/2023 08:03,2023,Sep,08,08,In Progress,D19,Van A,CityA,123,4,Positive,Route1,Zone3,Custom Rules,01/09/2023 14:24
2252,"98 Pine St, CityE",CityE,07/09/2023 14:34,2023,Sep,07,14,In Progress,D12,Van A,CityA,158,1,Positive,Route1,Zone2,Custom Rules,01/09/2023 15:11
2253,"879 Pine St, CityE",CityE,08/09/2023 10:52,2023,Sep,08,10,Completed,D42,Truck B,CityC,216,24,Negative,Route2,Zone1,Standard Rules,01/09/2023 15:14
2254,"738 Cedar St, CityA",CityA,04/09/2023 14:59,2023,Sep,04,14,Completed,D8,Van A,CityC,75,8,Negative,Route1,Zone1,Standard Rules,01/09/2023 15:44
2255,"11 Elm St, CityB",CityB,04/09/2023 11:11,2023,Sep,04,11,Completed,D95,Bike C,CityA,166,29,Neutral,Route4,Zone3,Custom Rules,01/09/2023 09:17
2256,"841 Main St, CityA",CityA,07/09/2023 16:39,2023,Sep,07,16,In Progress,D15,Van A,CityD,96,27,Negative,Route4,Zone3,Standard Rules,01/09/2023 15:27
2257,"601 Main St, CityC",CityC,08/09/2023 11:13,2023,Sep,08,11,Completed,D53,Bike C,CityD,181,8,Neutral,Route3,Zone2,Expedited Rules,01/09/2023 11:30
2258,"798 Pine St, CityA",CityA,02/09/2023 14:57,2023,Sep,02,14,In Progress,D39,Bike C,CityB,67,29,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 12:02
2259,"563 Elm St, CityE",CityE,02/09/2023 16:21,2023,Sep,02,16,Completed,D19,Truck B,CityE,98,3,Positive,Route4,Zone1,Expedited Rules,01/09/2023 13:19
2260,"537 Main St, CityB",CityB,07/09/2023 16:58,2023,Sep,07,16,Completed,D50,Bike C,CityA,66,8,Positive,Route4,Zone1,Custom Rules,01/09/2023 12:51
2261,"705 Pine St, CityC",CityC,08/09/2023 10:25,2023,Sep,08,10,In Progress,D10,Van A,CityC,96,21,Neutral,Route5,Zone3,Custom Rules,01/09/2023 15:28
2262,"484 Pine St, CityC",CityC,07/09/2023 09:15,2023,Sep,07,09,In Progress,D1,Bike C,CityB,162,2,Positive,Route1,Zone1,Expedited Rules,01/09/2023 14:01
2263,"747 Oak St, CityE",CityE,02/09/2023 16:19,2023,Sep,02,16,Completed,D62,Truck B,CityA,165,27,Positive,Route1,Zone3,Standard Rules,01/09/2023 15:51
2264,"123 Pine St, CityA",CityA,04/09/2023 08:04,2023,Sep,04,08,Completed,D2,Truck B,CityC,235,11,Positive,Route5,Zone1,Standard Rules,01/09/2023 11:01
2265,"904 Cedar St, CityB",CityB,03/09/2023 10:42,2023,Sep,03,10,In Progress,D28,Van A,CityE,177,16,Positive,Route3,Zone3,Custom Rules,01/09/2023 09:41
2266,"402 Oak St, CityE",CityE,04/09/2023 11:57,2023,Sep,04,11,Completed,D26,Bike C,CityA,214,24,Neutral,Route5,Zone1,Custom Rules,01/09/2023 12:54
2267,"812 Oak St, CityB",CityB,04/09/2023 10:06,2023,Sep,04,10,Completed,D47,Van A,CityB,66,28,Neutral,Route1,Zone1,Standard Rules,01/09/2023 08:30
2268,"908 Main St, CityA",CityA,03/09/2023 13:57,2023,Sep,03,13,In Progress,D6,Truck B,CityC,228,6,Negative,Route5,Zone2,Standard Rules,01/09/2023 14:02
2269,"319 Cedar St, CityA",CityA,02/09/2023 15:47,2023,Sep,02,15,In Progress,D84,Bike C,CityA,181,9,Neutral,Route1,Zone1,Expedited Rules,01/09/2023 15:57
2270,"828 Main St, CityE",CityE,06/09/2023 16:30,2023,Sep,06,16,In Progress,D67,Bike C,CityA,226,15,Neutral,Route5,Zone3,Standard Rules,01/09/2023 14:51
2271,"655 Cedar St, CityC",CityC,08/09/2023 08:25,2023,Sep,08,08,Completed,D99,Van A,CityB,197,9,Positive,Route4,Zone3,Standard Rules,01/09/2023 09:52
2272,"112 Cedar St, CityC",CityC,02/09/2023 15:24,2023,Sep,02,15,In Progress,D34,Truck B,CityE,238,21,Negative,Route1,Zone2,Custom Rules,01/09/2023 10:03
2273,"232 Elm St, CityD",CityD,06/09/2023 08:27,2023,Sep,06,08,In Progress,D21,Truck B,CityE,166,11,Neutral,Route2,Zone2,Custom Rules,01/09/2023 13:49
2274,"543 Pine St, CityC",CityC,02/09/2023 10:00,2023,Sep,02,10,In Progress,D37,Bike C,CityD,168,29,Negative,Route4,Zone1,Expedited Rules,01/09/2023 09:06
2275,"859 Main St, CityE",CityE,02/09/2023 12:15,2023,Sep,02,12,Completed,D28,Van A,CityC,178,29,Positive,Route4,Zone1,Custom Rules,01/09/2023 15:38
2276,"143 Pine St, CityB",CityB,08/09/2023 10:29,2023,Sep,08,10,In Progress,D90,Bike C,CityB,97,22,Negative,Route4,Zone1,Custom Rules,01/09/2023 10:26
2277,"175 Elm St, CityB",CityB,08/09/2023 14:07,2023,Sep,08,14,In Progress,D96,Bike C,CityE,184,22,Negative,Route1,Zone3,Standard Rules,01/09/2023 08:34
2278,"622 Cedar St, CityE",CityE,02/09/2023 16:44,2023,Sep,02,16,Completed,D89,Truck B,CityD,234,6,Neutral,Route5,Zone1,Standard Rules,01/09/2023 10:47
2279,"152 Main St, CityB",CityB,07/09/2023 13:37,2023,Sep,07,13,In Progress,D15,Van A,CityB,233,3,Neutral,Route5,Zone1,Expedited Rules,01/09/2023 17:21
2280,"463 Oak St, CityC",CityC,04/09/2023 16:41,2023,Sep,04,16,In Progress,D80,Bike C,CityA,163,19,Negative,Route2,Zone2,Custom Rules,01/09/2023 11:58
2281,"346 Pine St, CityA",CityA,05/09/2023 16:44,2023,Sep,05,16,In Progress,D69,Truck B,CityE,159,24,Negative,Route1,Zone2,Expedited Rules,01/09/2023 16:19
2282,"95 Oak St, CityA",CityA,08/09/2023 13:42,2023,Sep,08,13,In Progress,D29,Bike C,CityE,144,19,Positive,Route2,Zone1,Expedited Rules,01/09/2023 16:30
